timestamp,person_id,x_min,y_min,x_max,y_max,room_name
11:24:53,114,582,1484,692,1646,room-1
11:24:54,114,582,1484,688,1646,room-1
11:24:55,114,582,1484,686,1646,room-1
11:24:56,114,582,1482,690,1646,room-1
11:24:57,114,580,1482,686,1644,room-1
11:24:58,114,580,1482,688,1648,room-1
11:24:59,114,582,1484,690,1646,room-1
11:25:00,114,580,1484,698,1644,room-1
11:25:01,114,580,1484,694,1646,room-1
11:25:02,114,574,1480,694,1646,room-1
11:25:03,114,582,1484,702,1648,room-1
11:25:04,114,582,1484,688,1648,room-1
11:25:05,114,580,1484,694,1646,room-1
11:25:06,114,580,1484,696,1646,room-1
11:25:07,114,580,1484,694,1646,room-1
11:25:08,114,582,1482,694,1644,room-1
11:25:09,114,580,1480,694,1646,room-1
11:25:10,114,580,1478,696,1648,room-1
11:25:11,114,580,1480,690,1646,room-1
11:25:12,114,582,1482,690,1646,room-1
11:25:13,114,578,1482,700,1648,room-1
11:25:14,114,578,1484,694,1646,room-1
11:25:15,114,578,1482,694,1648,room-1
11:25:16,114,582,1482,694,1650,room-1
11:25:17,114,582,1484,694,1650,room-1
11:25:18,114,578,1482,698,1648,room-1
11:25:19,114,580,1482,696,1646,room-1
11:25:20,114,578,1482,696,1648,room-1
11:25:21,114,578,1482,696,1646,room-1
11:25:22,114,580,1480,702,1650,room-1
11:25:23,114,576,1484,702,1650,room-1
11:25:24,114,578,1482,708,1654,room-1
11:25:25,114,578,1482,692,1650,room-1
11:25:26,114,578,1484,698,1648,room-1
11:25:27,114,580,1490,698,1644,room-1
11:25:28,114,580,1484,700,1652,room-1
11:25:29,114,578,1480,700,1648,room-1
11:25:30,114,578,1484,700,1650,room-1
11:25:31,114,582,1478,704,1654,room-1
11:25:32,114,576,1480,702,1650,room-1
11:25:33,114,580,1482,710,1652,room-1
11:25:34,114,578,1480,708,1650,room-1
11:25:35,114,580,1482,708,1652,room-1
11:25:36,114,580,1480,706,1654,room-1
11:25:37,114,580,1482,708,1650,room-1
11:25:38,114,578,1480,698,1648,room-1
11:25:39,114,580,1482,706,1650,room-1
11:25:40,114,578,1482,702,1650,room-1
11:25:41,114,580,1482,694,1648,room-1
11:25:42,114,578,1478,700,1650,room-1
11:25:43,114,580,1482,704,1650,room-1
11:25:44,114,578,1480,694,1650,room-1
11:25:45,114,578,1482,704,1650,room-1
11:25:46,114,576,1480,704,1650,room-1
11:25:47,114,580,1482,700,1652,room-1
11:25:48,114,578,1482,700,1648,room-1
11:25:48,114,580,1482,704,1652,room-1
11:25:49,114,578,1480,702,1652,room-1
11:25:50,114,578,1480,708,1654,room-1
11:25:51,114,580,1482,702,1652,room-1
11:25:52,114,580,1482,700,1650,room-1
11:25:53,114,578,1482,704,1652,room-1
11:25:54,114,570,1478,666,1626,room-1
11:25:55,114,564,1484,674,1598,room-1
11:25:56,114,564,1484,672,1596,room-1
11:25:57,114,568,1488,668,1596,room-1
11:25:58,114,566,1484,672,1600,room-1
11:25:59,114,574,1514,688,1650,room-1
11:26:00,114,572,1486,690,1650,room-1
11:26:01,114,576,1494,700,1656,room-1
11:26:02,114,576,1486,698,1648,room-1
11:26:03,114,578,1488,690,1646,room-1
11:26:04,114,576,1488,698,1646,room-1
11:26:05,114,580,1488,694,1644,room-1
11:26:06,114,578,1488,694,1646,room-1
11:26:07,114,578,1488,698,1646,room-1
11:26:08,114,576,1484,700,1644,room-1
11:26:09,114,578,1478,698,1646,room-1
11:28:05,114,576,1482,694,1646,room-1
11:28:06,114,584,1482,698,1648,room-1
11:28:07,114,586,1484,698,1648,room-1
11:28:08,114,578,1478,696,1646,room-1
11:28:08,115,1434,1628,1576,1734,room-1
11:28:09,114,578,1482,694,1646,room-1
11:28:09,115,1426,1624,1574,1736,room-1
11:28:10,114,576,1480,702,1652,room-1
11:28:10,115,1436,1602,1538,1728,room-1
11:28:11,114,576,1480,700,1648,room-1
11:28:11,115,1378,1606,1502,1730,room-1
11:28:12,114,578,1480,696,1648,room-1
11:28:12,115,1378,1568,1492,1742,room-1
11:28:12,116,1504,1666,1590,1732,room-1
11:28:13,114,578,1478,698,1646,room-1
11:28:13,115,1372,1580,1510,1734,room-1
11:28:13,116,1506,1668,1586,1730,room-1
11:28:14,115,1366,1562,1504,1728,room-1
11:28:14,114,580,1484,692,1644,room-1
11:28:15,114,576,1484,696,1648,room-1
11:28:15,115,1368,1564,1506,1728,room-1
11:28:15,116,1506,1672,1588,1722,room-1
11:28:15,117,1396,1664,1490,1734,room-1
11:28:16,114,578,1480,690,1642,room-1
11:28:16,115,1370,1564,1518,1724,room-1
11:28:17,114,576,1480,698,1646,room-1
11:28:17,115,1370,1566,1508,1728,room-1
11:28:18,115,1362,1556,1526,1734,room-1
11:28:18,114,578,1478,706,1654,room-1
11:28:19,114,574,1480,702,1648,room-1
11:28:19,115,1370,1564,1512,1726,room-1
11:28:20,115,1372,1566,1492,1730,room-1
11:28:20,114,578,1480,700,1652,room-1
11:28:21,114,580,1482,698,1650,room-1
11:28:21,115,1368,1556,1522,1724,room-1
11:28:22,114,580,1480,694,1648,room-1
11:28:22,115,1334,1566,1466,1752,room-1
11:28:23,114,578,1478,694,1648,room-1
11:28:23,115,1250,1616,1368,1798,room-1
11:28:24,114,582,1484,698,1650,room-1
11:28:24,115,1172,1666,1270,1828,room-1
11:28:25,114,582,1484,696,1648,room-1
11:28:25,115,1058,1692,1164,1852,room-1
11:28:26,114,576,1478,694,1650,room-1
11:28:26,115,1016,1700,1102,1856,room-1
11:28:27,114,578,1478,694,1650,room-1
11:28:27,115,1010,1700,1098,1856,room-1
11:28:28,114,578,1480,692,1648,room-1
11:28:28,115,1006,1700,1098,1858,room-1
11:28:29,114,580,1482,694,1650,room-1
11:28:29,115,1000,1698,1098,1866,room-1
11:28:30,114,578,1482,696,1650,room-1
11:28:30,115,992,1700,1080,1856,room-1
11:28:31,114,580,1480,698,1650,room-1
11:28:31,115,976,1698,1072,1856,room-1
11:28:32,114,580,1480,694,1648,room-1
11:28:32,115,962,1698,1052,1862,room-1
11:28:33,115,964,1702,1048,1862,room-1
11:28:33,114,578,1480,692,1652,room-1
11:28:34,114,578,1482,694,1652,room-1
11:28:34,115,956,1702,1042,1860,room-1
11:28:35,114,580,1482,694,1650,room-1
11:28:35,115,948,1700,1040,1872,room-1
11:28:36,114,582,1482,696,1652,room-1
11:28:36,115,972,1696,1054,1864,room-1
11:28:37,114,580,1482,700,1650,room-1
11:28:37,115,1002,1696,1092,1860,room-1
11:28:38,115,1046,1688,1134,1850,room-1
11:28:38,114,576,1482,694,1646,room-1
11:28:39,114,578,1480,692,1648,room-1
11:28:39,115,1068,1700,1150,1854,room-1
11:28:40,115,1064,1694,1154,1860,room-1
11:28:40,114,576,1476,708,1656,room-1
11:28:41,114,578,1482,700,1650,room-1
11:28:41,115,1060,1694,1146,1860,room-1
11:28:42,114,578,1482,702,1652,room-1
11:28:42,115,1074,1692,1162,1854,room-1
11:28:43,114,580,1482,700,1650,room-1
11:28:43,115,1106,1686,1200,1864,room-1
11:28:44,114,576,1482,698,1650,room-1
11:28:44,115,1110,1696,1206,1852,room-1
11:28:45,114,574,1482,696,1648,room-1
11:28:45,115,1106,1692,1216,1856,room-1
11:28:46,115,1112,1696,1208,1850,room-1
11:28:46,114,576,1476,700,1652,room-1
11:28:47,114,580,1478,696,1648,room-1
11:28:47,115,1112,1696,1220,1850,room-1
11:28:48,114,580,1482,698,1650,room-1
11:28:48,115,1062,1700,1170,1860,room-1
11:28:49,114,576,1482,696,1648,room-1
11:28:49,115,1052,1704,1136,1872,room-1
11:28:50,114,576,1480,696,1648,room-1
11:28:50,115,1058,1710,1126,1872,room-1
11:28:51,114,578,1480,696,1648,room-1
11:28:51,115,1056,1708,1164,1868,room-1
11:28:52,114,578,1482,700,1650,room-1
11:28:52,115,1060,1704,1132,1870,room-1
11:28:53,114,578,1480,696,1648,room-1
11:28:53,115,1060,1704,1134,1866,room-1
11:28:54,114,580,1486,698,1648,room-1
11:28:54,115,1076,1702,1184,1858,room-1
11:28:55,114,580,1480,696,1648,room-1
11:28:55,115,1172,1682,1264,1840,room-1
11:28:56,114,578,1482,700,1656,room-1
11:28:56,115,1232,1672,1328,1820,room-1
11:28:57,114,580,1480,694,1648,room-1
11:28:57,115,1260,1666,1360,1810,room-1
11:28:58,115,1268,1666,1360,1830,room-1
11:28:58,114,582,1478,700,1654,room-1
11:28:59,114,578,1482,694,1646,room-1
11:28:59,115,1268,1668,1358,1824,room-1
11:29:00,114,582,1484,694,1648,room-1
11:29:00,115,1268,1666,1354,1810,room-1
11:29:01,114,580,1482,694,1646,room-1
11:29:01,115,1268,1664,1358,1824,room-1
11:29:02,114,578,1478,694,1648,room-1
11:29:02,115,1266,1666,1362,1822,room-1
11:29:03,114,580,1482,698,1650,room-1
11:29:03,115,1268,1668,1362,1818,room-1
11:29:04,114,582,1480,700,1650,room-1
11:29:04,115,1266,1660,1362,1816,room-1
11:29:05,114,578,1480,696,1648,room-1
11:29:05,115,1268,1668,1360,1816,room-1
11:29:06,114,582,1482,698,1650,room-1
11:29:06,115,1264,1662,1354,1822,room-1
11:29:07,114,584,1484,700,1650,room-1
11:29:07,115,1268,1662,1356,1818,room-1
11:29:08,114,584,1486,696,1648,room-1
11:29:08,115,1268,1664,1356,1814,room-1
11:29:09,114,580,1484,698,1650,room-1
11:29:09,115,1266,1668,1372,1814,room-1
11:29:10,115,1272,1672,1358,1820,room-1
11:29:10,114,586,1486,698,1648,room-1
11:29:11,114,580,1482,696,1648,room-1
11:29:11,115,1268,1668,1358,1820,room-1
11:29:12,115,1266,1664,1358,1810,room-1
11:29:12,114,582,1480,696,1644,room-1
11:29:13,114,578,1480,692,1648,room-1
11:29:13,115,1266,1664,1356,1820,room-1
11:29:14,114,584,1480,696,1646,room-1
11:29:14,115,1272,1666,1358,1822,room-1
11:29:15,114,584,1484,696,1646,room-1
11:29:15,115,1280,1662,1368,1810,room-1
11:29:16,114,580,1480,702,1650,room-1
11:29:16,115,1288,1654,1404,1798,room-1
11:29:17,114,582,1480,694,1646,room-1
11:29:17,115,1268,1620,1372,1792,room-1
11:29:18,114,582,1476,704,1650,room-1
11:29:18,115,1194,1592,1342,1796,room-1
11:29:19,114,578,1480,698,1648,room-1
11:29:19,115,1112,1562,1254,1770,room-1
11:29:20,114,578,1480,700,1646,room-1
11:29:20,115,1032,1472,1182,1736,room-1
11:29:21,114,576,1484,698,1646,room-1
11:29:21,115,1006,1330,1162,1646,room-1
11:29:22,114,580,1480,692,1642,room-1
11:29:22,115,966,1176,1162,1490,room-1
11:29:23,114,580,1482,698,1646,room-1
11:29:23,115,936,932,1134,1168,room-1
11:29:24,114,576,1482,694,1644,room-1
11:29:24,115,930,662,1126,888,room-1
11:29:25,114,578,1482,698,1648,room-1
11:29:25,115,916,428,1120,728,room-1
11:29:26,114,580,1484,698,1646,room-1
11:29:26,115,938,326,1090,584,room-1
11:29:27,114,580,1484,700,1648,room-1
11:29:27,115,900,254,1038,494,room-1
11:29:28,114,580,1486,692,1644,room-1
11:29:28,115,848,246,964,426,room-1
11:29:29,114,576,1478,694,1642,room-1
11:29:29,115,832,238,934,404,room-1
11:29:30,115,824,242,928,402,room-1
11:29:30,114,578,1482,690,1640,room-1
11:29:31,114,578,1480,696,1646,room-1
11:29:31,115,814,238,926,400,room-1
11:29:32,114,576,1480,696,1644,room-1
11:29:32,115,810,234,926,402,room-1
11:29:33,114,578,1482,696,1646,room-1
11:29:33,115,814,230,926,402,room-1
11:29:34,114,578,1484,698,1646,room-1
11:29:34,115,822,210,926,402,room-1
11:29:35,114,576,1480,694,1644,room-1
11:29:35,115,818,214,926,398,room-1
11:29:36,114,576,1480,698,1644,room-1
11:29:36,115,822,216,920,386,room-1
11:29:37,114,576,1478,692,1644,room-1
11:29:37,115,822,214,926,402,room-1
11:29:38,114,576,1482,692,1642,room-1
11:29:38,115,850,188,954,394,room-1
11:29:39,114,578,1482,696,1646,room-1
11:29:39,115,854,220,958,392,room-1
11:29:40,114,576,1482,698,1646,room-1
11:29:40,115,888,216,976,396,room-1
11:29:41,114,574,1482,696,1644,room-1
11:29:41,115,910,214,990,396,room-1
11:29:42,115,910,218,986,396,room-1
11:29:42,114,580,1486,692,1644,room-1
11:29:43,114,576,1478,690,1644,room-1
11:29:43,115,910,208,990,400,room-1
11:29:44,115,898,214,982,398,room-1
11:29:44,114,576,1480,696,1648,room-1
11:29:45,114,576,1480,694,1642,room-1
11:29:45,115,890,214,984,398,room-1
11:29:46,114,576,1478,690,1644,room-1
11:29:46,115,902,222,984,394,room-1
11:29:47,114,576,1478,694,1644,room-1
11:29:47,115,898,198,986,398,room-1
11:29:48,114,576,1478,692,1642,room-1
11:29:48,115,890,196,988,402,room-1
11:29:49,114,578,1480,696,1646,room-1
11:29:49,115,906,220,988,398,room-1
11:29:50,114,576,1480,696,1644,room-1
11:29:50,115,908,220,984,398,room-1
11:29:51,114,578,1486,698,1644,room-1
11:29:51,115,902,222,980,396,room-1
11:29:52,114,576,1476,696,1648,room-1
11:29:52,115,890,222,986,394,room-1
11:29:53,114,576,1478,698,1644,room-1
11:29:53,115,924,214,1028,398,room-1
11:29:54,114,576,1478,694,1644,room-1
11:29:54,115,920,170,1010,398,room-1
11:29:54,118,1462,1626,1550,1724,room-1
11:29:55,114,578,1480,692,1644,room-1
11:29:55,115,930,210,1018,394,room-1
11:29:55,118,1458,1624,1548,1724,room-1
11:29:55,119,1506,1662,1582,1742,room-1
11:29:56,114,576,1476,692,1644,room-1
11:29:56,115,932,216,1018,394,room-1
11:29:56,118,1442,1626,1576,1748,room-1
11:29:57,114,578,1482,698,1648,room-1
11:29:57,115,934,204,1022,398,room-1
11:29:57,118,1412,1596,1550,1754,room-1
11:29:58,115,930,194,1018,400,room-1
11:29:58,114,578,1482,694,1646,room-1
11:29:58,118,1382,1558,1546,1696,room-1
11:29:59,114,574,1480,698,1644,room-1
11:29:59,115,924,216,1022,396,room-1
11:29:59,119,1512,1670,1584,1738,room-1
11:29:59,118,1540,1116,1712,1214,room-1
11:30:00,114,576,1478,694,1648,room-1
11:30:00,115,910,216,1008,386,room-1
11:30:00,119,1512,1670,1582,1736,room-1
11:30:00,118,1538,1112,1716,1214,room-1
11:30:01,114,576,1480,696,1648,room-1
11:30:01,115,900,222,1004,398,room-1
11:30:01,118,1530,752,1778,896,room-1
11:30:02,114,574,1480,692,1650,room-1
11:30:02,115,860,222,980,390,room-1
11:30:02,118,1484,522,1686,706,room-1
11:30:03,114,578,1480,698,1648,room-1
11:30:03,118,1422,400,1618,564,room-1
11:30:03,115,858,202,960,364,room-1
11:30:04,114,578,1480,696,1646,room-1
11:30:04,115,854,182,950,340,room-1
11:30:04,118,1440,388,1612,580,room-1
11:30:05,114,578,1478,694,1646,room-1
11:30:05,118,1448,422,1604,570,room-1
11:30:05,115,876,178,960,338,room-1
11:30:06,114,580,1482,690,1640,room-1
11:30:06,115,882,178,962,332,room-1
11:30:06,118,1440,416,1620,580,room-1
11:30:07,114,578,1480,692,1646,room-1
11:30:07,115,870,178,966,334,room-1
11:30:07,118,1444,386,1598,556,room-1
11:30:08,114,580,1482,694,1648,room-1
11:30:08,115,878,176,960,326,room-1
11:30:08,118,1454,468,1650,648,room-1
11:30:09,114,578,1480,694,1646,room-1
11:30:09,115,878,170,962,330,room-1
11:30:09,118,1530,690,1760,856,room-1
11:30:10,114,580,1482,696,1646,room-1
11:30:10,115,874,178,954,330,room-1
11:30:10,118,1554,1016,1792,1182,room-1
11:30:11,114,576,1476,694,1646,room-1
11:30:11,115,834,184,934,330,room-1
11:30:12,114,578,1480,694,1644,room-1
11:30:12,115,824,184,926,328,room-1
11:30:12,118,1394,1552,1538,1718,room-1
11:30:13,115,834,178,928,324,room-1
11:30:13,114,578,1480,692,1646,room-1
11:30:13,118,1384,1548,1540,1728,room-1
11:30:14,114,578,1482,696,1648,room-1
11:30:14,115,850,174,936,326,room-1
11:30:14,118,1392,1596,1534,1764,room-1
11:30:15,114,578,1478,692,1646,room-1
11:30:15,115,852,186,922,326,room-1
11:30:15,118,1408,1594,1534,1764,room-1
11:30:16,114,576,1478,694,1648,room-1
11:30:16,115,834,184,912,326,room-1
11:30:16,118,1428,1598,1578,1744,room-1
11:30:17,114,576,1478,698,1646,room-1
11:30:17,115,820,180,898,324,room-1
11:30:17,118,1466,1622,1594,1736,room-1
11:30:18,115,830,186,912,328,room-1
11:30:18,114,576,1480,694,1646,room-1
11:30:18,118,1510,1668,1580,1734,room-1
11:30:19,114,576,1478,694,1644,room-1
11:30:19,115,828,190,908,320,room-1
11:30:20,114,578,1480,696,1646,room-1
11:30:20,115,818,182,892,330,room-1
11:30:21,114,576,1478,692,1644,room-1
11:30:21,115,824,190,888,316,room-1
11:30:22,115,818,190,898,332,room-1
11:30:22,114,576,1474,706,1654,room-1
11:30:23,114,578,1484,694,1646,room-1
11:30:23,115,820,176,908,332,room-1
11:30:24,114,580,1484,698,1648,room-1
11:30:24,115,860,182,936,322,room-1
11:30:25,114,578,1480,692,1644,room-1
11:30:25,115,884,172,978,324,room-1
11:30:26,115,904,176,984,322,room-1
11:30:26,114,576,1478,702,1650,room-1
11:30:27,114,578,1480,698,1646,room-1
11:30:27,115,846,178,940,326,room-1
11:30:28,114,580,1482,696,1650,room-1
11:30:29,114,580,1482,700,1648,room-1
11:30:30,114,578,1478,700,1654,room-1
11:30:31,114,578,1482,698,1648,room-1
11:30:32,114,576,1476,700,1648,room-1
11:30:33,114,578,1482,696,1644,room-1
11:30:34,114,578,1478,694,1646,room-1
11:30:35,114,576,1480,694,1646,room-1
11:30:36,114,578,1480,696,1648,room-1
11:30:40,114,578,1480,696,1648,room-1
11:30:41,114,578,1482,698,1648,room-1
11:30:42,114,572,1476,696,1650,room-1
11:30:43,114,580,1480,696,1648,room-1
11:30:44,114,582,1482,700,1648,room-1
11:30:45,114,578,1480,698,1644,room-1
11:30:45,120,840,180,948,322,room-1
11:30:46,114,580,1482,700,1646,room-1
11:30:47,114,576,1478,698,1644,room-1
11:30:48,114,578,1476,698,1644,room-1
11:30:49,114,576,1478,696,1644,room-1
11:30:50,114,574,1478,698,1648,room-1
11:30:51,114,578,1480,694,1644,room-1
11:30:52,114,578,1480,698,1646,room-1
11:30:53,114,578,1480,698,1646,room-1
11:30:54,114,578,1480,696,1644,room-1
11:35:26,114,576,1482,690,1640,room-1
11:35:27,114,580,1476,696,1646,room-1
11:35:28,114,578,1472,698,1652,room-1
11:35:29,114,582,1480,696,1648,room-1
11:35:29,121,1482,1638,1574,1716,room-1
11:35:30,114,586,1484,700,1644,room-1
11:35:30,121,1478,1636,1574,1736,room-1
11:35:31,114,578,1476,694,1648,room-1
11:35:31,121,1476,1638,1568,1734,room-1
11:35:32,114,580,1478,698,1648,room-1
11:35:32,121,1400,1606,1520,1732,room-1
11:35:33,114,582,1482,698,1650,room-1
11:35:33,121,1312,1610,1422,1766,room-1
11:35:34,114,582,1478,696,1654,room-1
11:35:34,121,1150,1606,1264,1802,room-1
11:35:35,114,580,1478,696,1648,room-1
11:35:35,121,938,1592,1056,1808,room-1
11:35:35,122,1512,1670,1586,1734,room-1
11:35:36,114,588,1482,696,1650,room-1
11:35:36,121,778,1626,872,1772,room-1
11:35:37,114,580,1480,704,1654,room-1
11:35:37,121,706,1596,822,1734,room-1
11:35:38,114,582,1482,696,1652,room-1
11:35:38,121,692,1590,846,1738,room-1
11:35:39,114,580,1474,696,1650,room-1
11:35:39,121,688,1592,836,1736,room-1
11:35:40,121,686,1588,844,1748,room-1
11:35:40,114,574,1480,692,1652,room-1
11:35:41,114,578,1476,700,1650,room-1
11:35:41,121,686,1588,844,1748,room-1
11:35:42,114,580,1478,708,1650,room-1
11:35:42,121,666,1586,844,1748,room-1
11:35:43,114,578,1480,702,1650,room-1
11:35:43,121,652,1538,790,1716,room-1
11:35:44,121,608,1518,770,1714,room-1
11:35:45,121,606,1514,772,1712,room-1
11:35:45,114,580,1480,696,1652,room-1
11:35:46,121,602,1460,754,1660,room-1
11:35:46,114,580,1476,688,1650,room-1
11:35:47,114,576,1474,686,1650,room-1
11:35:47,121,652,1456,820,1668,room-1
11:35:48,114,570,1476,694,1654,room-1
11:35:48,121,652,1432,818,1660,room-1
11:35:49,121,588,1406,806,1654,room-1
11:35:50,121,592,1410,788,1656,room-1
11:35:51,121,598,1412,788,1656,room-1
11:35:52,121,586,1412,784,1658,room-1
11:35:53,121,592,1410,790,1658,room-1
11:35:54,121,598,1412,792,1656,room-1
11:35:55,121,588,1410,790,1656,room-1
11:35:56,121,576,1412,784,1654,room-1
11:35:57,121,584,1414,792,1654,room-1
11:35:58,121,590,1414,790,1654,room-1
11:35:59,121,590,1412,790,1656,room-1
11:36:00,121,580,1406,792,1662,room-1
11:36:01,121,586,1414,790,1658,room-1
11:36:02,121,584,1410,786,1652,room-1
11:36:03,121,592,1414,794,1654,room-1
11:36:04,121,588,1414,788,1654,room-1
11:36:04,123,1508,1668,1596,1742,room-1
11:36:05,121,588,1410,788,1654,room-1
11:36:05,123,1506,1666,1596,1742,room-1
11:36:06,121,590,1412,788,1654,room-1
11:36:06,123,1480,1662,1566,1768,room-1
11:36:07,121,596,1412,786,1654,room-1
11:36:07,123,1496,1664,1578,1736,room-1
11:36:08,121,596,1410,798,1662,room-1
11:36:09,121,592,1414,790,1656,room-1
11:36:10,121,602,1418,788,1648,room-1
11:36:11,121,598,1414,792,1650,room-1
11:36:12,121,586,1412,788,1652,room-1
11:36:13,121,588,1420,794,1668,room-1
11:36:13,124,570,1470,696,1658,room-1
11:36:14,124,574,1478,696,1654,room-1
11:36:14,121,648,1488,776,1706,room-1
11:36:15,124,574,1476,692,1656,room-1
11:36:15,121,642,1514,782,1718,room-1
11:36:16,121,646,1516,778,1716,room-1
11:36:16,124,572,1480,692,1654,room-1
11:36:17,124,572,1476,700,1656,room-1
11:36:17,121,638,1516,774,1714,room-1
11:36:18,121,638,1514,778,1716,room-1
11:36:18,124,582,1480,698,1650,room-1
11:36:19,124,576,1476,696,1654,room-1
11:36:19,121,644,1514,778,1720,room-1
11:36:20,121,644,1514,780,1720,room-1
11:36:20,124,576,1474,694,1652,room-1
11:36:21,121,646,1520,778,1710,room-1
11:36:21,124,568,1474,698,1650,room-1
11:36:22,121,644,1516,778,1716,room-1
11:36:22,124,552,1468,706,1660,room-1
11:36:23,121,642,1516,776,1710,room-1
11:36:23,124,558,1474,702,1652,room-1
11:36:24,121,648,1516,778,1718,room-1
11:36:24,124,574,1472,698,1654,room-1
11:36:25,124,574,1472,698,1654,room-1
11:36:25,121,648,1514,776,1712,room-1
11:36:26,121,646,1516,776,1716,room-1
11:36:26,124,574,1476,696,1652,room-1
11:36:27,124,576,1476,702,1654,room-1
11:36:27,121,646,1514,776,1710,room-1
11:36:28,121,652,1516,782,1718,room-1
11:36:28,124,570,1468,698,1660,room-1
11:36:29,121,650,1516,778,1718,room-1
11:36:29,124,572,1470,706,1660,room-1
11:36:30,121,646,1516,780,1718,room-1
11:36:30,124,578,1476,698,1652,room-1
11:36:31,124,572,1478,696,1652,room-1
11:36:31,121,648,1520,776,1716,room-1
11:36:32,121,646,1516,778,1718,room-1
11:36:32,124,572,1476,696,1654,room-1
11:36:33,124,568,1468,700,1656,room-1
11:36:33,121,650,1516,778,1718,room-1
11:36:34,124,576,1472,704,1658,room-1
11:36:34,121,648,1520,778,1714,room-1
11:36:35,124,574,1478,698,1656,room-1
11:36:35,121,648,1512,776,1702,room-1
11:36:35,125,1480,1672,1568,1758,room-1
11:36:36,121,632,1510,770,1704,room-1
11:36:36,124,574,1472,700,1656,room-1
11:36:36,125,1458,1626,1540,1716,room-1
11:36:37,121,614,1510,760,1706,room-1
11:36:37,124,580,1478,694,1652,room-1
11:36:37,125,1460,1626,1544,1718,room-1
11:36:38,121,582,1470,778,1664,room-1
11:36:38,125,1464,1632,1564,1724,room-1
11:36:38,124,570,1482,678,1612,room-1
11:36:39,124,572,1480,680,1610,room-1
11:36:39,121,592,1448,768,1656,room-1
11:36:39,125,1460,1628,1564,1726,room-1
11:36:40,121,568,1434,774,1654,room-1
11:36:40,125,1428,1594,1530,1728,room-1
11:36:40,124,600,1552,718,1658,room-1
11:36:41,124,598,1550,716,1658,room-1
11:36:41,121,562,1436,774,1648,room-1
11:36:41,125,1376,1578,1508,1718,room-1
11:36:42,124,594,1546,726,1654,room-1
11:36:42,125,1388,1554,1496,1698,room-1
11:36:42,121,546,1428,776,1648,room-1
11:36:43,121,558,1434,776,1646,room-1
11:36:44,121,556,1432,774,1646,room-1
11:36:45,121,560,1436,774,1646,room-1
11:36:45,125,1538,1666,1596,1726,room-1
11:36:46,121,558,1436,776,1646,room-1
11:36:47,121,560,1438,770,1638,room-1
11:36:48,121,566,1440,768,1646,room-1
11:36:48,126,1536,1090,1670,1204,room-1
11:36:49,121,560,1432,768,1654,room-1
11:36:49,126,1540,1046,1674,1158,room-1
11:36:50,121,564,1436,770,1654,room-1
11:36:50,126,1538,936,1706,1088,room-1
11:36:51,121,562,1432,772,1656,room-1
11:36:51,126,1516,866,1704,1002,room-1
11:36:52,121,562,1432,768,1650,room-1
11:36:52,126,1504,804,1694,974,room-1
11:36:53,121,558,1436,770,1652,room-1
11:36:53,126,1536,748,1714,920,room-1
11:36:54,121,556,1434,770,1650,room-1
11:36:54,126,1520,682,1672,802,room-1
11:36:55,121,570,1446,746,1650,room-1
11:36:55,126,1482,594,1638,720,room-1
11:36:56,126,1458,512,1614,690,room-1
11:36:56,121,574,1436,746,1652,room-1
11:36:57,121,566,1432,746,1654,room-1
11:36:57,126,1460,556,1600,688,room-1
11:36:58,121,572,1438,748,1652,room-1
11:36:58,126,1444,550,1608,674,room-1
11:36:59,121,568,1438,746,1654,room-1
11:36:59,126,1436,546,1612,678,room-1
11:37:00,126,1456,538,1614,676,room-1
11:37:00,121,566,1440,744,1654,room-1
11:37:01,121,570,1440,748,1652,room-1
11:37:01,126,1456,514,1612,670,room-1
11:37:02,126,1428,546,1600,672,room-1
11:37:02,121,580,1444,748,1652,room-1
11:37:03,126,1428,542,1600,670,room-1
11:37:03,121,574,1436,750,1656,room-1
11:37:04,121,574,1434,746,1654,room-1
11:37:04,126,1426,538,1600,670,room-1
11:37:04,127,602,1560,720,1656,room-1
11:37:05,126,1428,532,1600,672,room-1
11:37:05,121,566,1436,746,1648,room-1
11:37:05,127,596,1556,720,1658,room-1
11:37:06,121,568,1436,746,1652,room-1
11:37:06,126,1428,540,1602,672,room-1
11:37:07,121,568,1434,746,1652,room-1
11:37:07,126,1418,544,1598,676,room-1
11:37:08,126,1462,554,1614,672,room-1
11:37:08,121,600,1438,804,1662,room-1
11:37:08,127,582,1476,694,1654,room-1
11:37:09,127,580,1474,694,1652,room-1
11:37:09,121,672,1460,794,1698,room-1
11:37:09,126,1470,552,1614,674,room-1
11:37:10,127,580,1476,694,1654,room-1
11:37:10,121,668,1460,798,1696,room-1
11:37:10,126,1470,580,1614,718,room-1
11:37:11,127,580,1478,690,1650,room-1
11:37:11,126,1466,580,1622,712,room-1
11:37:11,121,630,1462,784,1668,room-1
11:37:12,121,598,1476,758,1660,room-1
11:37:12,126,1464,570,1620,718,room-1
11:37:13,126,1454,564,1620,720,room-1
11:37:13,121,596,1470,762,1660,room-1
11:37:14,121,582,1466,748,1664,room-1
11:37:14,126,1434,528,1598,702,room-1
11:37:14,127,558,1454,712,1638,room-1
11:37:15,126,1424,566,1598,704,room-1
11:37:15,121,554,1420,738,1642,room-1
11:37:15,127,596,1520,722,1654,room-1
11:37:16,127,594,1518,720,1652,room-1
11:37:16,126,1460,574,1590,712,room-1
11:37:16,121,548,1428,734,1618,room-1
